city,year,population
Faura,2017,3503
Faura,2016,3493
Faura,2015,3477
Faura,2014,3556
Faura,2013,3513
Faura,2012,3602
Faura,2011,3648
Faura,2010,3578
Faura,2009,3535
Faura,2008,3420
Faura,2007,3183
Faura,2006,3127
Faura,2005,2959
Faura,2004,2743
Faura,2003,2759
Faura,2002,2792
Faura,2001,2831
Faura,2000,2830
Faura,1999,2847
Faura,1998,2819
Faura,1996,2809
Favara,2025,2776
Favara,2024,2701
Favara,2023,2664
Favara,2022,2578
Favara,2021,2563
Favara,2020,2504
Favara,2019,2518
Favara,2018,2490
Favara,2017,2473
Favara,2016,2467
Favara,2015,2461
Favara,2014,2430
Favara,2013,2456
Favara,2012,2456
Favara,2011,2411
Favara,2010,2373
Favara,2009,2265
Favara,2008,2118
Favara,2007,2048
Favara,2006,1965
Favara,2005,1903
Favara,2004,1855
Favara,2003,1799
Favara,2002,1777
Favara,2001,1747
Favara,2000,1755
Favara,1999,1686
Favara,1998,1723
Favara,1996,1726
Foios,2025,7995
Foios,2024,7761
Foios,2023,7641
Foios,2022,7496
Foios,2021,7502
Foios,2020,7452
Foios,2019,7367
Foios,2018,7342
Foios,2017,7234
Foios,2016,7208
Foios,2015,7199
Foios,2014,7094
Foios,2013,7078
Foios,2012,7034
Foios,2011,6962
Foios,2010,6781
Foios,2009,6671
Foios,2008,6477
Foios,2007,6358
Foios,2006,6287
Foios,2005,6193
Foios,2004,6035
Foios,2003,5906
Foios,2002,5695
Foios,2001,5434
Foios,2000,5372
Foios,1999,5304
Foios,1998,5265
Foios,1996,5235
"Font de la Figuera, la",2025,2022
"Font de la Figuera, la",2024,2043
"Font de la Figuera, la",2023,2031
"Font de la Figuera, la",2022,2024
"Font de la Figuera, la",2021,2025
"Font de la Figuera, la",2020,2027
"Font de la Figuera, la",2019,2038
"Font de la Figuera, la",2018,2038
"Font de la Figuera, la",2017,2067
"Font de la Figuera, la",2016,2109
"Font de la Figuera, la",2015,2139
"Font de la Figuera, la",2014,2172
"Font de la Figuera, la",2013,2150
"Font de la Figuera, la",2012,2223
"Font de la Figuera, la",2011,2234
"Font de la Figuera, la",2010,2227
"Font de la Figuera, la",2009,2224
"Font de la Figuera, la",2008,2240
"Font de la Figuera, la",2007,2237
"Font de la Figuera, la",2006,2213
"Font de la Figuera, la",2005,2121
"Font de la Figuera, la",2004,2139
"Font de la Figuera, la",2003,2105
"Font de la Figuera, la",2002,2113
"Font de la Figuera, la",2001,2108
"Font de la Figuera, la",2000,2094
"Font de la Figuera, la",1999,2100
"Font de la Figuera, la",1998,2130
"Font de la Figuera, la",1996,2129
"Font d'en Carròs, la",2025,4020
"Font d'en Carròs, la",2024,3938
"Font d'en Carròs, la",2023,3858
"Font d'en Carròs, la",2022,3857
"Font d'en Carròs, la",2021,3793
"Font d'en Carròs, la",2020,3778
"Font d'en Carròs, la",2019,3794
"Font d'en Carròs, la",2018,3790
"Font d'en Carròs, la",2017,3743
"Font d'en Carròs, la",2016,3764
"Font d'en Carròs, la",2015,3761
"Font d'en Carròs, la",2014,3796
"Font d'en Carròs, la",2013,4055
"Font d'en Carròs, la",2012,4083
"Font d'en Carròs, la",2011,4191
"Font d'en Carròs, la",2010,4196
"Font d'en Carròs, la",2009,4178
"Font d'en Carròs, la",2008,4127
"Font d'en Carròs, la",2007,3899
"Font d'en Carròs, la",2006,3727
"Font d'en Carròs, la",2005,3576
"Font d'en Carròs, la",2004,3421
"Font d'en Carròs, la",2003,3351
"Font d'en Carròs, la",2002,3286
"Font d'en Carròs, la",2001,3252
"Font d'en Carròs, la",2000,3236
"Font d'en Carròs, la",1999,3180
"Font d'en Carròs, la",1998,3171
"Font d'en Carròs, la",1996,3211
Fontanars dels Alforins,2025,936
Fontanars dels Alforins,2024,947
Fontanars dels Alforins,2023,951
Fontanars dels Alforins,2022,953
Fontanars dels Alforins,2021,959
Fontanars dels Alforins,2020,959
Fontanars dels Alforins,2019,971
Fontanars dels Alforins,2018,979
Fontanars dels Alforins,2017,985
Fontanars dels Alforins,2016,973
Fontanars dels Alforins,2015,1003
Fontanars dels Alforins,2014,993
Fontanars dels Alforins,2013,1003
Fontanars dels Alforins,2012,1020
Fontanars dels Alforins,2011,1036
Fontanars dels Alforins,2010,1038
Fontanars dels Alforins,2009,1024
Fontanars dels Alforins,2008,1024
Fontanars dels Alforins,2007,1014
Fontanars dels Alforins,2006,990
Fontanars dels Alforins,2005,988
Fontanars dels Alforins,2004,996
Fontanars dels Alforins,2003,986
Fontanars dels Alforins,2002,966
Fontanars dels Alforins,2001,968
Fontanars dels Alforins,2000,970
Fontanars dels Alforins,1999,975
Fontanars dels Alforins,1998,972
Fontanars dels Alforins,1996,970
Fortaleny,2025,1024
Fortaleny,2024,1005
Fortaleny,2023,1004
Fortaleny,2022,1026
Fortaleny,2021,1011
Fortaleny,2020,1020
Fortaleny,2019,1026
Fortaleny,2018,1030
Fortaleny,2017,1033
Fortaleny,2016,1021
Fortaleny,2015,1039
Fortaleny,2014,1034
Fortaleny,2013,1026
Fortaleny,2012,1035
Fortaleny,2011,1039
Fortaleny,2010,1026
Fortaleny,2009,997
Fortaleny,2008,1014
Fortaleny,2007,991
Fortaleny,2006,997
Fortaleny,2005,997
Fortaleny,2004,1010
Fortaleny,2003,983
Fortaleny,2002,999
Fortaleny,2001,994
Fortaleny,2000,981
Fortaleny,1999,995
Fortaleny,1998,995
Fortaleny,1996,997
Fuenterrobles,2025,678
Fuenterrobles,2024,695
Fuenterrobles,2023,688
Fuenterrobles,2022,690
Fuenterrobles,2021,694
Fuenterrobles,2020,694
Fuenterrobles,2019,682
Fuenterrobles,2018,682
Fuenterrobles,2017,709
Fuenterrobles,2016,690
Fuenterrobles,2015,698
Fuenterrobles,2014,705
Fuenterrobles,2013,712
Fuenterrobles,2012,719
Fuenterrobles,2011,755
Fuenterrobles,2010,733
Fuenterrobles,2009,733
Fuenterrobles,2008,737
Fuenterrobles,2007,731
Fuenterrobles,2006,734
Fuenterrobles,2005,752
Fuenterrobles,2004,737
Fuenterrobles,2003,715
Fuenterrobles,2002,706
Fuenterrobles,2001,725
Fuenterrobles,2000,728
Fuenterrobles,1999,708
Fuenterrobles,1998,719
Fuenterrobles,1996,711
Gandia,2025,83135
Gandia,2024,80095
Gandia,2023,78108
Gandia,2022,75911
Gandia,2021,75970
Gandia,2020,75798
Gandia,2019,74562
Gandia,2018,73829
Gandia,2017,74121
Gandia,2016,74814
Gandia,2015,75514
Gandia,2014,76497
Gandia,2013,78543
Gandia,2012,79010
Gandia,2011,78704
Gandia,2010,79430
Gandia,2009,80020
Gandia,2008,79958
Gandia,2007,77421
Gandia,2006,74827
Gandia,2005,71429
Gandia,2004,62344
Gandia,2003,63201
Gandia,2002,62280
Gandia,2001,60211
Gandia,2000,59123
Gandia,1999,58676
Gandia,1998,57518
Gandia,1996,56555
Gátova,2025,452
Gátova,2024,429
Gátova,2023,410
Gátova,2022,412
Gátova,2021,419
Gátova,2020,405
Gátova,2019,378
Gátova,2018,392
Gátova,2017,398
Gátova,2016,366
Gátova,2015,364
Gátova,2014,384
Gátova,2013,387
Gátova,2012,429
Gátova,2011,460
Gátova,2010,472
Gátova,2009,448
Gátova,2008,478
Gátova,2007,466
Gátova,2006,459
Gátova,2005,451
Gátova,2004,432
Gátova,2003,467
Gátova,2002,475
Gátova,2001,500
Gátova,2000,500
Gátova,1999,502
Gátova,1998,502
Gátova,1996,512
Gavarda,2025,1023
Gavarda,2024,1036
Gavarda,2023,1058
Gavarda,2022,1053
Gavarda,2021,1035
Gavarda,2020,1042
Gavarda,2019,1038
Gavarda,2018,1058
Gavarda,2017,1073
Gavarda,2016,1089
Gavarda,2015,1113
Gavarda,2014,1125
Gavarda,2013,1146
Gavarda,2012,1123
Gavarda,2011,1143
Gavarda,2010,1154
Gavarda,2009,1162
Gavarda,2008,1161
Gavarda,2007,1171
Gavarda,2006,1174
Gavarda,2005,1171
Gavarda,2004,1178
Gavarda,2003,1184
Gavarda,2002,1196
Gavarda,2001,1193
Gavarda,2000,1237
Gavarda,1999,1229
Gavarda,1998,1244
Gavarda,1996,1268
"Genovés, el",2025,2822
"Genovés, el",2024,2823
"Genovés, el",2023,2778
"Genovés, el",2022,2780
"Genovés, el",2021,2785
"Genovés, el",2020,2778
"Genovés, el",2019,2842
"Genovés, el",2018,2828
"Genovés, el",2017,2815
"Genovés, el",2016,2809
"Genovés, el",2015,2821
"Genovés, el",2014,2832
"Genovés, el",2013,2847
"Genovés, el",2012,2865
"Genovés, el",2011,2826
"Genovés, el",2010,2796
"Genovés, el",2009,2791
"Genovés, el",2008,2816
"Genovés, el",2007,2731
"Genovés, el",2006,2697
"Genovés, el",2005,2631
"Genovés, el",2004,2567
"Genovés, el",2003,2519
"Genovés, el",2002,2454
"Genovés, el",2001,2412
"Genovés, el",2000,2383
"Genovés, el",1999,2351
"Genovés, el",1998,2323
"Genovés, el",1996,2314
Gestalgar,2025,587
Gestalgar,2024,560
Gestalgar,2023,569
Gestalgar,2022,547
Gestalgar,2021,541
Gestalgar,2020,548
Gestalgar,2019,556
Gestalgar,2018,554
Gestalgar,2017,596
Gestalgar,2016,634
Gestalgar,2015,663
Gestalgar,2014,640
Gestalgar,2013,681
Gestalgar,2012,737
Gestalgar,2011,817
Gestalgar,2010,675
Gestalgar,2009,718
Gestalgar,2008,763
Gestalgar,2007,761
Gestalgar,2006,701
Gestalgar,2005,699
Gestalgar,2004,714
Gestalgar,2003,678
Gestalgar,2002,664
Gestalgar,2001,703
Gestalgar,2000,738
Gestalgar,1999,696
Gestalgar,1998,660
Gestalgar,1996,661
Gilet,2025,4011
Gilet,2024,3887
Gilet,2023,3818
Gilet,2022,3601
Gilet,2021,3501
Gilet,2020,3404
Gilet,2019,3324
Gilet,2018,3276
Gilet,2017,3308
Gilet,2016,3304
Gilet,2015,3314
Gilet,2014,3327
Gilet,2013,3319
Gilet,2012,3328
Gilet,2011,3248
Gilet,2010,3103
Gilet,2009,2983
Gilet,2008,2725
Gilet,2007,2561
Gilet,2006,2411
Gilet,2005,2290
Gilet,2004,2118
Gilet,2003,1980
Gilet,2002,1577
Gilet,2001,1550
Gilet,2000,1477
Gilet,1999,1480
Gilet,1998,1480
Gilet,1996,1433
Godella,2025,13533
Godella,2024,13437
Godella,2023,13414
Godella,2022,13050
Godella,2021,13027
Godella,2020,13131
Godella,2019,13088
Godella,2018,13058
Godella,2017,13031
Godella,2016,13029
Godella,2015,13071
Godella,2014,13125
Godella,2013,13226
Godella,2012,13217
Godella,2011,13242
Godella,2010,13288
Godella,2009,13240
Godella,2008,12835
Godella,2007,12993
Godella,2006,12911
Godella,2005,12581
Godella,2004,11914
Godella,2003,11729
Godella,2002,11583
Godella,2001,11264
Godella,2000,11222
Godella,1999,11058
Godella,1998,10758
Godella,1996,10408
Godelleta,2025,4266
Godelleta,2024,4182
Godelleta,2023,4148
Godelleta,2022,3942
Godelleta,2021,3714
Godelleta,2020,3584
Godelleta,2019,3533
Godelleta,2018,3462
Godelleta,2017,3391
Godelleta,2016,3396
Godelleta,2015,3380
Godelleta,2014,3408
Godelleta,2013,3441
Godelleta,2012,3371
Godelleta,2011,3353
Godelleta,2010,3389
Godelleta,2009,3329
Godelleta,2008,3248
Godelleta,2007,3038
Godelleta,2006,2911
Godelleta,2005,2728
Godelleta,2004,2597
Godelleta,2003,2426
Godelleta,2002,2342
Godelleta,2001,2247
Godelleta,2000,2242
Godelleta,1999,2174
Godelleta,1998,2144
Godelleta,1996,2095
"Granja de la Costera, la",2025,306
"Granja de la Costera, la",2024,294
"Granja de la Costera, la",2023,288
"Granja de la Costera, la",2022,276
"Granja de la Costera, la",2021,281
"Granja de la Costera, la",2020,295
"Granja de la Costera, la",2019,285
"Granja de la Costera, la",2018,297
"Granja de la Costera, la",2017,312
"Granja de la Costera, la",2016,333
"Granja de la Costera, la",2015,331
"Granja de la Costera, la",2014,337
"Granja de la Costera, la",2013,382
"Granja de la Costera, la",2012,387
"Granja de la Costera, la",2011,343
"Granja de la Costera, la",2010,326
"Granja de la Costera, la",2009,341
"Granja de la Costera, la",2008,342
"Granja de la Costera, la",2007,339
"Granja de la Costera, la",2006,338
"Granja de la Costera, la",2005,351
"Granja de la Costera, la",2004,342
"Granja de la Costera, la",2003,366
"Granja de la Costera, la",2002,355
"Granja de la Costera, la",2001,362
"Granja de la Costera, la",2000,360
"Granja de la Costera, la",1999,344
"Granja de la Costera, la",1998,357
"Granja de la Costera, la",1996,363
Guadasséquies,2025,478
Guadasséquies,2024,468
Guadasséquies,2023,480
Guadasséquies,2022,475
Guadasséquies,2021,459
Guadasséquies,2020,456
Guadasséquies,2019,468
Guadasséquies,2018,444
Guadasséquies,2017,459
Guadasséquies,2016,456
Guadasséquies,2015,466
Guadasséquies,2014,460
Guadasséquies,2013,457
Guadasséquies,2012,447
Guadasséquies,2011,437
Guadasséquies,2010,440
Guadasséquies,2009,447
Guadasséquies,2008,439
Guadasséquies,2007,430
Guadasséquies,2006,399
Guadasséquies,2005,386
Guadasséquies,2004,385
Guadasséquies,2003,385
Guadasséquies,2002,380
Guadasséquies,2001,379
Guadasséquies,2000,385
Guadasséquies,1999,377
Guadasséquies,1998,390
Guadasséquies,1996,390
Guadassuar,2025,6039
Guadassuar,2024,5992
Guadassuar,2023,5961
Guadassuar,2022,5910
Guadassuar,2021,5938
Guadassuar,2020,5902
Guadassuar,2019,5893
Guadassuar,2018,5914
Guadassuar,2017,5913
Guadassuar,2016,5898
Guadassuar,2015,5927
Guadassuar,2014,5928
Guadassuar,2013,6013
Guadassuar,2012,6115
Guadassuar,2011,6101
Guadassuar,2010,6067
Guadassuar,2009,6163
Guadassuar,2008,6160
Guadassuar,2007,5943
Guadassuar,2006,5830
Guadassuar,2005,5703
Guadassuar,2004,5568
Guadassuar,2003,5483
Guadassuar,2002,5423
Guadassuar,2001,5349
Guadassuar,2000,5331
Guadassuar,1999,5331
Guadassuar,1998,5362
Guadassuar,1996,5415
Guardamar de la Safor,2025,622
Guardamar de la Safor,2024,607
Guardamar de la Safor,2023,605
Guardamar de la Safor,2022,567
Guardamar de la Safor,2021,547
Guardamar de la Safor,2020,531
Guardamar de la Safor,2019,526
Guardamar de la Safor,2018,491
Guardamar de la Safor,2017,472
Guardamar de la Safor,2016,490
Guardamar de la Safor,2015,489
Guardamar de la Safor,2014,487
Guardamar de la Safor,2013,483
Guardamar de la Safor,2012,497
Guardamar de la Safor,2011,502
Guardamar de la Safor,2010,442
Guardamar de la Safor,2009,358
Guardamar de la Safor,2008,362
Guardamar de la Safor,2007,343
Guardamar de la Safor,2006,316
Guardamar de la Safor,2005,249
Guardamar de la Safor,2004,196
Guardamar de la Safor,2003,132
Guardamar de la Safor,2002,71
Guardamar de la Safor,2001,69
Guardamar de la Safor,2000,68
Guardamar de la Safor,1999,69
Guardamar de la Safor,1998,70
Guardamar de la Safor,1996,69
Higueruelas,2025,567
Higueruelas,2024,534
Higueruelas,2023,522
Higueruelas,2022,510
Higueruelas,2021,524
Higueruelas,2020,501
Higueruelas,2019,500
Higueruelas,2018,508
Higueruelas,2017,503
Higueruelas,2016,511
Higueruelas,2015,516
Higueruelas,2014,504
Higueruelas,2013,512
Higueruelas,2012,509
Higueruelas,2011,505
Higueruelas,2010,506
Higueruelas,2009,523
Higueruelas,2008,520
Higueruelas,2007,531
Higueruelas,2006,537
Higueruelas,2005,522
Higueruelas,2004,519
Higueruelas,2003,524
Higueruelas,2002,557
Higueruelas,2001,553
Higueruelas,2000,560
Higueruelas,1999,571
Higueruelas,1998,559
Higueruelas,1996,556
Jalance,2025,808
Jalance,2024,803
Jalance,2023,810
Jalance,2022,788
Jalance,2021,795
Jalance,2020,834
Jalance,2019,830
Jalance,2018,845
Jalance,2017,852
Jalance,2016,885
Jalance,2015,914
Jalance,2014,927
Jalance,2013,947
Jalance,2012,975
Jalance,2011,993
Jalance,2010,995
Jalance,2009,1012
Jalance,2008,1052
Jalance,2007,1059
Jalance,2006,1016
Jalance,2005,997
Jalance,2004,981
Jalance,2003,971
Jalance,2002,1030
Jalance,2001,1057
Jalance,2000,1073
Jalance,1999,1098
Jalance,1998,1103
Jalance,1996,1117
Jarafuel,2025,788
Jarafuel,2024,757
Jarafuel,2023,765
Jarafuel,2022,777
Jarafuel,2021,772
Jarafuel,2020,769
Jarafuel,2019,754
Jarafuel,2018,776
Jarafuel,2017,785
Jarafuel,2016,785
Jarafuel,2015,808
Jarafuel,2014,805
Jarafuel,2013,819
Jarafuel,2012,824
Jarafuel,2011,833
Jarafuel,2010,828
Jarafuel,2009,816
Jarafuel,2008,822
Jarafuel,2007,837
Jarafuel,2006,861
Jarafuel,2005,871
Jarafuel,2004,861
Jarafuel,2003,853
Jarafuel,2002,873
Jarafuel,2001,884
Jarafuel,2000,917
Jarafuel,1999,947
Jarafuel,1998,950
Jarafuel,1996,1006
Llanera de Ranes,2025,1062
Llanera de Ranes,2024,1057
Llanera de Ranes,2023,1054
Llanera de Ranes,2022,1066
Llanera de Ranes,2021,1056
Llanera de Ranes,2020,1047
Llanera de Ranes,2019,1055
Llanera de Ranes,2018,1049
Llanera de Ranes,2017,1042
Llanera de Ranes,2016,1046
Llanera de Ranes,2015,1058
Llanera de Ranes,2014,1035
Llanera de Ranes,2013,1098
Llanera de Ranes,2012,1143
Llanera de Ranes,2011,1159
Llanera de Ranes,2010,1119
Llanera de Ranes,2009,1107
Llanera de Ranes,2008,1098
Llanera de Ranes,2007,1077
Llanera de Ranes,2006,1064
Llanera de Ranes,2005,1056
Llanera de Ranes,2004,1059
Llanera de Ranes,2003,1111
Llanera de Ranes,2002,1136
Llanera de Ranes,2001,1072
Llanera de Ranes,2000,992
Llanera de Ranes,1999,1028
Llanera de Ranes,1998,1013
Llanera de Ranes,1996,1056
Llaurí,2025,1226
Llaurí,2024,1236
Llaurí,2023,1208
Llaurí,2022,1193
Llaurí,2021,1169
Llaurí,2020,1130
Llaurí,2019,1170
Llaurí,2018,1209
Llaurí,2017,1221
Llaurí,2016,1212
Llaurí,2015,1233
Llaurí,2014,1274
Llaurí,2013,1318
Llaurí,2012,1333
Llaurí,2011,1306
Llaurí,2010,1332
Llaurí,2009,1313
Llaurí,2008,1343
Llaurí,2007,1318
Llaurí,2006,1245
Llaurí,2005,1229
Llaurí,2004,1269
Llaurí,2003,1315
Llaurí,2002,1335
Llaurí,2001,1347
Llaurí,2000,118
Llaurí,1999,1263
Llaurí,1998,1288
Llaurí,1996,1336
Llíria,2025,25333
Llíria,2024,25077
Llíria,2023,24518
Llíria,2022,24036
Llíria,2021,23648
Llíria,2020,23482
Llíria,2019,23253
Llíria,2018,22972
Llíria,2017,22793
Llíria,2016,22796
Llíria,2015,22745
Llíria,2014,23261
Llíria,2013,23576
Llíria,2012,23542
Llíria,2011,23397
Llíria,2010,22997
Llíria,2009,22706
Llíria,2008,22441
Llíria,2007,21638
Llíria,2006,21078
Llíria,2005,20224
Llíria,2004,19172
Llíria,2003,18431
Llíria,2002,17941
Llíria,2001,17216
Llíria,2000,16856
Llíria,1999,16300
Llíria,1998,15800
Llíria,1996,15550
Llocnou de la Corona,2025,132
Llocnou de la Corona,2024,121
Llocnou de la Corona,2023,124
Llocnou de la Corona,2022,109
Llocnou de la Corona,2021,124
Llocnou de la Corona,2020,124
Llocnou de la Corona,2019,118
Llocnou de la Corona,2018,118
Llocnou de la Corona,2017,116
Llocnou de la Corona,2016,137
Llocnou de la Corona,2015,144
Llocnou de la Corona,2014,133
Llocnou de la Corona,2013,151
Llocnou de la Corona,2012,165
Llocnou de la Corona,2011,156
Llocnou de la Corona,2010,130
Llocnou de la Corona,2009,124
Llocnou de la Corona,2008,105
Llocnou de la Corona,2007,120
Llocnou de la Corona,2006,102
Llocnou de la Corona,2005,79
Llocnou de la Corona,2004,87
Llocnou de la Corona,2003,99
Llocnou de la Corona,2002,101
Llocnou de la Corona,2001,95
Llocnou de la Corona,2000,93
Llocnou de la Corona,1999,100
Llocnou de la Corona,1998,106
Llocnou de la Corona,1996,123
Llocnou de Sant Jeroni,2025,594
Llocnou de Sant Jeroni,2024,586
Llocnou de Sant Jeroni,2023,567
Llocnou de Sant Jeroni,2022,577
Llocnou de Sant Jeroni,2021,557
Llocnou de Sant Jeroni,2020,554
Llocnou de Sant Jeroni,2019,546
Llocnou de Sant Jeroni,2018,542
Llocnou de Sant Jeroni,2017,544
Llocnou de Sant Jeroni,2016,543
Llocnou de Sant Jeroni,2015,527
Llocnou de Sant Jeroni,2014,546
Llocnou de Sant Jeroni,2013,555
Llocnou de Sant Jeroni,2012,583
Llocnou de Sant Jeroni,2011,570
Llocnou de Sant Jeroni,2010,581
Llocnou de Sant Jeroni,2009,582
Llocnou de Sant Jeroni,2008,577
Llocnou de Sant Jeroni,2007,581
Llocnou de Sant Jeroni,2006,590
Llocnou de Sant Jeroni,2005,577
Llocnou de Sant Jeroni,2004,568
Llocnou de Sant Jeroni,2003,568
Llocnou de Sant Jeroni,2002,586
Llocnou de Sant Jeroni,2001,574
Llocnou de Sant Jeroni,2000,568
Llocnou de Sant Jeroni,1999,562
Llocnou de Sant Jeroni,1998,555
Llocnou de Sant Jeroni,1996,555
Llocnou d'En Fenollet,2025,944
Llocnou d'En Fenollet,2024,924
Llocnou d'En Fenollet,2023,908
Llocnou d'En Fenollet,2022,924
Llocnou d'En Fenollet,2021,912
Llocnou d'En Fenollet,2020,916
Llocnou d'En Fenollet,2019,916
Llocnou d'En Fenollet,2018,893
Llocnou d'En Fenollet,2017,887
Llocnou d'En Fenollet,2016,907
Llocnou d'En Fenollet,2015,919
Llocnou d'En Fenollet,2014,927
Llocnou d'En Fenollet,2013,928
Llocnou d'En Fenollet,2012,920
Llocnou d'En Fenollet,2011,898
Llocnou d'En Fenollet,2010,877
Llocnou d'En Fenollet,2009,854
Llocnou d'En Fenollet,2008,869
Llocnou d'En Fenollet,2007,855
Llocnou d'En Fenollet,2006,844
Llocnou d'En Fenollet,2005,832
Llocnou d'En Fenollet,2004,820
Llocnou d'En Fenollet,2003,795
Llocnou d'En Fenollet,2002,774
Llocnou d'En Fenollet,2001,791
Llocnou d'En Fenollet,2000,783
Llocnou d'En Fenollet,1999,766
Llocnou d'En Fenollet,1998,722
Llocnou d'En Fenollet,1996,731
Llombai,2025,2791
Llombai,2024,2767
Llombai,2023,2687
Llombai,2022,2648
Llombai,2021,2651
Llombai,2020,2653
Llombai,2019,2685
Llombai,2018,2686
Llombai,2017,2702
Llombai,2016,2753
Llombai,2015,2765
Llombai,2014,2787
Llombai,2013,2780
Llombai,2012,2817
Llombai,2011,2786
Llombai,2010,2788
Llombai,2009,2811
Llombai,2008,2739
Llombai,2007,2600
Llombai,2006,2382
Llombai,2005,2329
Llombai,2004,2320
Llombai,2003,2282
Llombai,2002,2240
Llombai,2001,2250
Llombai,2000,2271
Llombai,1999,2263
Llombai,1998,2228
Llombai,1996,2220
"Llosa de Ranes, la",2025,3765
"Llosa de Ranes, la",2024,3736
"Llosa de Ranes, la",2023,3681
"Llosa de Ranes, la",2022,3652
"Llosa de Ranes, la",2021,3687
"Llosa de Ranes, la",2020,3642
"Llosa de Ranes, la",2019,3575
"Llosa de Ranes, la",2018,3585
"Llosa de Ranes, la",2017,3599
"Llosa de Ranes, la",2016,3511
"Llosa de Ranes, la",2015,3575
"Llosa de Ranes, la",2014,3610
"Llosa de Ranes, la",2013,3721
"Llosa de Ranes, la",2012,4066
"Llosa de Ranes, la",2011,4078
"Llosa de Ranes, la",2010,4060
"Llosa de Ranes, la",2009,3968
"Llosa de Ranes, la",2008,3928
"Llosa de Ranes, la",2007,3748
"Llosa de Ranes, la",2006,3627
"Llosa de Ranes, la",2005,3712
"Llosa de Ranes, la",2004,3725
"Llosa de Ranes, la",2003,3753
"Llosa de Ranes, la",2002,3694
"Llosa de Ranes, la",2001,3656
"Llosa de Ranes, la",2000,3622
"Llosa de Ranes, la",1999,3620
"Llosa de Ranes, la",1998,3686
"Llosa de Ranes, la",1996,3640
Llutxent,2025,2314
Llutxent,2024,2335
Llutxent,2023,2324
Llutxent,2022,2318
Llutxent,2021,2315
Llutxent,2020,2326
Llutxent,2019,2345
Llutxent,2018,2373
Llutxent,2017,2367
Llutxent,2016,2402
Llutxent,2015,2422
Llutxent,2014,2452
Llutxent,2013,2491
Llutxent,2012,2508
Llutxent,2011,2538
Llutxent,2010,2580
Llutxent,2009,2588
Llutxent,2008,2588
Llutxent,2007,2571
Llutxent,2006,2574
Llutxent,2005,2526
Llutxent,2004,2512
Llutxent,2003,2499
Llutxent,2002,2456
Llutxent,2001,2416
Llutxent,2000,2412
Llutxent,1999,2394
Llutxent,1998,2378
Llutxent,1996,2377
Loriguilla,2025,2188
Loriguilla,2024,2186
Loriguilla,2023,2171
Loriguilla,2022,2100
Loriguilla,2021,2027
Loriguilla,2020,2035
Loriguilla,2019,2025
Loriguilla,2018,1984
Loriguilla,2017,1985
Loriguilla,2016,1998
Loriguilla,2015,1953
Loriguilla,2014,1879
Loriguilla,2013,1852
Loriguilla,2012,1827
Loriguilla,2011,1686
Loriguilla,2010,1534
Loriguilla,2009,1433
Loriguilla,2008,1364
Loriguilla,2007,1256
Loriguilla,2006,1259
Loriguilla,2005,1202
Loriguilla,2004,1177
Loriguilla,2003,1100
Loriguilla,2002,1015
Loriguilla,2001,1006
Loriguilla,2000,1005
Loriguilla,1999,1003
Loriguilla,1998,1003
Loriguilla,1996,1004
Losa del Obispo,2025,531
Losa del Obispo,2024,523
Losa del Obispo,2023,520
Losa del Obispo,2022,527
Losa del Obispo,2021,531
Losa del Obispo,2020,505
Losa del Obispo,2019,507
Losa del Obispo,2018,504
Losa del Obispo,2017,510
Losa del Obispo,2016,514
Losa del Obispo,2015,502
Losa del Obispo,2014,510
Losa del Obispo,2013,571
Losa del Obispo,2012,574
Losa del Obispo,2011,564
Losa del Obispo,2010,566
Losa del Obispo,2009,557
Losa del Obispo,2008,580
Losa del Obispo,2007,523
Losa del Obispo,2006,514
Losa del Obispo,2005,504
Losa del Obispo,2004,478
Losa del Obispo,2003,455
Losa del Obispo,2002,431
Losa del Obispo,2001,434
Losa del Obispo,2000,450
Losa del Obispo,1999,456
Losa del Obispo,1998,462
Losa del Obispo,1996,469
Macastre,2025,1461
Macastre,2024,1475
Macastre,2023,1437
Macastre,2022,1387
Macastre,2021,1338
Macastre,2020,1300
Macastre,2019,1283
Macastre,2018,1240
Macastre,2017,1236
Macastre,2016,1237
Macastre,2015,1249
Macastre,2014,1262
Macastre,2013,1208
Macastre,2012,1308
Macastre,2011,1341
Macastre,2010,1331
Macastre,2009,1331
Macastre,2008,1293
Macastre,2007,1299
Macastre,2006,1201
Macastre,2005,1162
Macastre,2004,1137
Macastre,2003,1105
Macastre,2002,1066
Macastre,2001,1068
Macastre,2000,1050
Macastre,1999,1000
Macastre,1998,1000
Macastre,1996,997
Manises,2025,32609
Manises,2024,32273
Manises,2023,31573
Manises,2022,31170
Manises,2021,31287
Manises,2020,31240
Manises,2019,30919
Manises,2018,30693
Manises,2017,30630
Manises,2016,30704
Manises,2015,30807
Manises,2014,30834
Manises,2013,31057
Manises,2012,31066
Manises,2011,30747
Manises,2010,30508
Manises,2009,30508
Manises,2008,30478
Manises,2007,29778
Manises,2006,29717
Manises,2005,28866
Manises,2004,28040
Manises,2003,26655
Manises,2002,26460
Manises,2001,25897
Manises,2000,25939
Manises,1999,25912
Manises,1998,24140
Manises,1996,25170
Manuel,2025,2560
Manuel,2024,2524
Manuel,2023,2500
Manuel,2022,2496
Manuel,2021,2452
Manuel,2020,2436
Manuel,2019,2428
Manuel,2018,2439
Manuel,2017,2448
Manuel,2016,2459
Manuel,2015,2507
Manuel,2014,2543
Manuel,2013,2562
