city,year,population
Higueras,2012,57
Higueras,2013,49
Higueras,2014,59
Higueras,2015,91
Higueras,2016,76
Higueras,2017,71
Higueras,2018,62
Higueras,2019,54
Higueras,2020,48
Higueras,2021,49
Higueras,2022,46
Higueras,2023,50
Higueras,2024,46
Higueras,2025,54
Higueruelas,1996,556
Higueruelas,1998,559
Higueruelas,1999,571
Higueruelas,2000,560
Higueruelas,2001,553
Higueruelas,2002,557
Higueruelas,2003,524
Higueruelas,2004,519
Higueruelas,2005,522
Higueruelas,2006,537
Higueruelas,2007,531
Higueruelas,2008,520
Higueruelas,2009,523
Higueruelas,2010,506
Higueruelas,2011,505
Higueruelas,2012,509
Higueruelas,2013,512
Higueruelas,2014,504
Higueruelas,2015,516
Higueruelas,2016,511
Higueruelas,2017,503
Higueruelas,2018,508
Higueruelas,2019,500
Higueruelas,2020,501
Higueruelas,2021,524
Higueruelas,2022,510
Higueruelas,2023,522
Higueruelas,2024,534
Higueruelas,2025,567
Hondón de los Frailes,1996,550
Hondón de los Frailes,1998,562
Hondón de los Frailes,1999,553
Hondón de los Frailes,2000,563
Hondón de los Frailes,2001,586
Hondón de los Frailes,2002,634
Hondón de los Frailes,2003,709
Hondón de los Frailes,2004,883
Hondón de los Frailes,2005,1023
Hondón de los Frailes,2006,1109
Hondón de los Frailes,2007,1231
Hondón de los Frailes,2008,1205
Hondón de los Frailes,2009,1214
Hondón de los Frailes,2010,1202
Hondón de los Frailes,2011,1217
Hondón de los Frailes,2012,1238
Hondón de los Frailes,2013,1217
Hondón de los Frailes,2014,1095
Hondón de los Frailes,2015,1160
Hondón de los Frailes,2016,1165
Hondón de los Frailes,2017,1102
Hondón de los Frailes,2018,1132
Hondón de los Frailes,2019,1198
Hondón de los Frailes,2020,1242
Hondón de los Frailes,2021,1299
Hondón de los Frailes,2022,1261
Hondón de los Frailes,2023,1311
Hondón de los Frailes,2024,1310
Hondón de los Frailes,2025,1334
Ibi,1996,21076
Ibi,1998,21075
Ibi,1999,21180
Ibi,2000,21293
Ibi,2001,21616
Ibi,2002,22140
Ibi,2003,22744
Ibi,2004,22967
Ibi,2005,23059
Ibi,2006,23360
Ibi,2007,23609
Ibi,2008,24093
Ibi,2009,24113
Ibi,2010,23861
Ibi,2011,23683
Ibi,2012,23616
Ibi,2013,23634
Ibi,2014,23456
Ibi,2015,23321
Ibi,2016,23365
Ibi,2017,23423
Ibi,2018,23403
Ibi,2019,23489
Ibi,2020,23564
Ibi,2021,23652
Ibi,2022,23677
Ibi,2023,23920
Ibi,2024,24210
Ibi,2025,24500
Jacarilla,1996,1504
Jacarilla,1998,1539
Jacarilla,1999,1540
Jacarilla,2000,1556
Jacarilla,2001,1575
Jacarilla,2002,1607
Jacarilla,2003,1638
Jacarilla,2004,1686
Jacarilla,2005,1776
Jacarilla,2006,1813
Jacarilla,2007,1957
Jacarilla,2008,2088
Jacarilla,2009,2096
Jacarilla,2010,2100
Jacarilla,2011,2102
Jacarilla,2012,2076
Jacarilla,2013,2038
Jacarilla,2014,1947
Jacarilla,2015,1930
Jacarilla,2016,1939
Jacarilla,2017,1953
Jacarilla,2018,1986
Jacarilla,2019,2022
Jacarilla,2020,1998
Jacarilla,2021,2030
Jacarilla,2022,2039
Jacarilla,2023,2108
Jacarilla,2024,2122
Jacarilla,2025,2176
Jalance,1996,1117
Jalance,1998,1103
Jalance,1999,1098
Jalance,2000,1073
Jalance,2001,1057
Jalance,2002,1030
Jalance,2003,971
Jalance,2004,981
Jalance,2005,997
Jalance,2006,1016
Jalance,2007,1059
Jalance,2008,1052
Jalance,2009,1012
Jalance,2010,995
Jalance,2011,993
Jalance,2012,975
Jalance,2013,947
Jalance,2014,927
Jalance,2015,914
Jalance,2016,885
Jalance,2017,852
Jalance,2018,845
Jalance,2019,830
Jalance,2020,834
Jalance,2021,795
Jalance,2022,788
Jalance,2023,810
Jalance,2024,803
Jalance,2025,808
"Jana, la",1996,848
"Jana, la",1998,823
"Jana, la",1999,817
"Jana, la",2000,812
"Jana, la",2001,796
"Jana, la",2002,792
"Jana, la",2003,791
"Jana, la",2004,820
"Jana, la",2005,828
"Jana, la",2006,823
"Jana, la",2007,828
"Jana, la",2008,830
"Jana, la",2009,820
"Jana, la",2010,799
"Jana, la",2011,787
"Jana, la",2012,757
"Jana, la",2013,739
"Jana, la",2014,733
"Jana, la",2015,714
"Jana, la",2016,700
"Jana, la",2017,684
"Jana, la",2018,666
"Jana, la",2019,675
"Jana, la",2020,676
"Jana, la",2021,664
"Jana, la",2022,669
"Jana, la",2023,678
"Jana, la",2024,688
"Jana, la",2025,679
Jarafuel,1996,1006
Jarafuel,1998,950
Jarafuel,1999,947
Jarafuel,2000,917
Jarafuel,2001,884
Jarafuel,2002,873
Jarafuel,2003,853
Jarafuel,2004,861
Jarafuel,2005,871
Jarafuel,2006,861
Jarafuel,2007,837
Jarafuel,2008,822
Jarafuel,2009,816
Jarafuel,2010,828
Jarafuel,2011,833
Jarafuel,2012,824
Jarafuel,2013,819
Jarafuel,2014,805
Jarafuel,2015,808
Jarafuel,2016,785
Jarafuel,2017,785
Jarafuel,2018,776
Jarafuel,2019,754
Jarafuel,2020,769
Jarafuel,2021,772
Jarafuel,2022,777
Jarafuel,2023,765
Jarafuel,2024,757
Jarafuel,2025,788
Jérica,1996,1591
Jérica,1998,1574
Jérica,1999,1561
Jérica,2000,1554
Jérica,2001,1571
Jérica,2002,1554
Jérica,2003,1538
Jérica,2004,1542
Jérica,2005,1577
Jérica,2006,1589
Jérica,2007,1611
Jérica,2008,1642
Jérica,2009,1672
Jérica,2010,1690
Jérica,2011,1634
Jérica,2012,1656
Jérica,2013,1621
Jérica,2014,1621
Jérica,2015,1599
Jérica,2016,1574
Jérica,2017,1550
Jérica,2018,1553
Jérica,2019,1548
Jérica,2020,1559
Jérica,2021,1650
Jérica,2022,1655
Jérica,2023,1794
Jérica,2024,1726
Jérica,2025,1764
Llanera de Ranes,1996,1056
Llanera de Ranes,1998,1013
Llanera de Ranes,1999,1028
Llanera de Ranes,2000,992
Llanera de Ranes,2001,1072
Llanera de Ranes,2002,1136
Llanera de Ranes,2003,1111
Llanera de Ranes,2004,1059
Llanera de Ranes,2005,1056
Llanera de Ranes,2006,1064
Llanera de Ranes,2007,1077
Llanera de Ranes,2008,1098
Llanera de Ranes,2009,1107
Llanera de Ranes,2010,1119
Llanera de Ranes,2011,1159
Llanera de Ranes,2012,1143
Llanera de Ranes,2013,1098
Llanera de Ranes,2014,1035
Llanera de Ranes,2015,1058
Llanera de Ranes,2016,1046
Llanera de Ranes,2017,1042
Llanera de Ranes,2018,1049
Llanera de Ranes,2019,1055
Llanera de Ranes,2020,1047
Llanera de Ranes,2021,1056
Llanera de Ranes,2022,1066
Llanera de Ranes,2023,1054
Llanera de Ranes,2024,1057
Llanera de Ranes,2025,1062
Llaurí,1996,1336
Llaurí,1998,1288
Llaurí,1999,1263
Llaurí,2000,118
Llaurí,2001,1347
Llaurí,2002,1335
Llaurí,2003,1315
Llaurí,2004,1269
Llaurí,2005,1229
Llaurí,2006,1245
Llaurí,2007,1318
Llaurí,2008,1343
Llaurí,2009,1313
Llaurí,2010,1332
Llaurí,2011,1306
Llaurí,2012,1333
Llaurí,2013,1318
Llaurí,2014,1274
Llaurí,2015,1233
Llaurí,2016,1212
Llaurí,2017,1221
Llaurí,2018,1209
Llaurí,2019,1170
Llaurí,2020,1130
Llaurí,2021,1169
Llaurí,2022,1193
Llaurí,2023,1208
Llaurí,2024,1236
Llaurí,2025,1226
Llocnou d'En Fenollet,1996,731
Llocnou d'En Fenollet,1998,722
Llocnou d'En Fenollet,1999,766
Llocnou d'En Fenollet,2000,783
Llocnou d'En Fenollet,2001,791
Llocnou d'En Fenollet,2002,774
Llocnou d'En Fenollet,2003,795
Llocnou d'En Fenollet,2004,820
Llocnou d'En Fenollet,2005,832
Llocnou d'En Fenollet,2006,844
Llocnou d'En Fenollet,2007,855
Llocnou d'En Fenollet,2008,869
Llocnou d'En Fenollet,2009,854
Llocnou d'En Fenollet,2010,877
Llocnou d'En Fenollet,2011,898
Llocnou d'En Fenollet,2012,920
Llocnou d'En Fenollet,2013,928
Llocnou d'En Fenollet,2014,927
Llocnou d'En Fenollet,2015,919
Llocnou d'En Fenollet,2016,907
Llocnou d'En Fenollet,2017,887
Llocnou d'En Fenollet,2018,893
Llocnou d'En Fenollet,2019,916
Llocnou d'En Fenollet,2020,916
Llocnou d'En Fenollet,2021,912
Llocnou d'En Fenollet,2022,924
Llocnou d'En Fenollet,2023,908
Llocnou d'En Fenollet,2024,924
Llocnou d'En Fenollet,2025,944
Llocnou de Sant Jeroni,1996,555
Llocnou de Sant Jeroni,1998,555
Llocnou de Sant Jeroni,1999,562
Llocnou de Sant Jeroni,2000,568
Llocnou de Sant Jeroni,2001,574
Llocnou de Sant Jeroni,2002,586
Llocnou de Sant Jeroni,2003,568
Llocnou de Sant Jeroni,2004,568
Llocnou de Sant Jeroni,2005,577
Llocnou de Sant Jeroni,2006,590
Llocnou de Sant Jeroni,2007,581
Llocnou de Sant Jeroni,2008,577
Llocnou de Sant Jeroni,2009,582
Llocnou de Sant Jeroni,2010,581
Llocnou de Sant Jeroni,2011,570
Llocnou de Sant Jeroni,2012,583
Llocnou de Sant Jeroni,2013,555
Llocnou de Sant Jeroni,2014,546
Llocnou de Sant Jeroni,2015,527
Llocnou de Sant Jeroni,2016,543
Llocnou de Sant Jeroni,2017,544
Llocnou de Sant Jeroni,2018,542
Llocnou de Sant Jeroni,2019,546
Llocnou de Sant Jeroni,2020,554
Llocnou de Sant Jeroni,2021,557
Llocnou de Sant Jeroni,2022,577
Llocnou de Sant Jeroni,2023,567
Llocnou de Sant Jeroni,2024,586
Llocnou de Sant Jeroni,2025,594
Llocnou de la Corona,1996,123
Llocnou de la Corona,1998,106
Llocnou de la Corona,1999,100
Llocnou de la Corona,2000,93
Llocnou de la Corona,2001,95
Llocnou de la Corona,2002,101
Llocnou de la Corona,2003,99
Llocnou de la Corona,2004,87
Llocnou de la Corona,2005,79
Llocnou de la Corona,2006,102
Llocnou de la Corona,2007,120
Llocnou de la Corona,2008,105
Llocnou de la Corona,2009,124
Llocnou de la Corona,2010,130
Llocnou de la Corona,2011,156
Llocnou de la Corona,2012,165
Llocnou de la Corona,2013,151
Llocnou de la Corona,2014,133
Llocnou de la Corona,2015,144
Llocnou de la Corona,2016,137
Llocnou de la Corona,2017,116
Llocnou de la Corona,2018,118
Llocnou de la Corona,2019,118
Llocnou de la Corona,2020,124
Llocnou de la Corona,2021,124
Llocnou de la Corona,2022,109
Llocnou de la Corona,2023,124
Llocnou de la Corona,2024,121
Llocnou de la Corona,2025,132
Llombai,1996,2220
Llombai,1998,2228
Llombai,1999,2263
Llombai,2000,2271
Llombai,2001,2250
Llombai,2002,2240
Llombai,2003,2282
Llombai,2004,2320
Llombai,2005,2329
Llombai,2006,2382
Llombai,2007,2600
Llombai,2008,2739
Llombai,2009,2811
Llombai,2010,2788
Llombai,2011,2786
Llombai,2012,2817
Llombai,2013,2780
Llombai,2014,2787
Llombai,2015,2765
Llombai,2016,2753
Llombai,2017,2702
Llombai,2018,2686
Llombai,2019,2685
Llombai,2020,2653
Llombai,2021,2651
Llombai,2022,2648
Llombai,2023,2687
Llombai,2024,2767
Llombai,2025,2791
"Llosa de Ranes, la",1996,3640
"Llosa de Ranes, la",1998,3686
"Llosa de Ranes, la",1999,3620
"Llosa de Ranes, la",2000,3622
"Llosa de Ranes, la",2001,3656
"Llosa de Ranes, la",2002,3694
"Llosa de Ranes, la",2003,3753
"Llosa de Ranes, la",2004,3725
"Llosa de Ranes, la",2005,3712
"Llosa de Ranes, la",2006,3627
"Llosa de Ranes, la",2007,3748
"Llosa de Ranes, la",2008,3928
"Llosa de Ranes, la",2009,3968
"Llosa de Ranes, la",2010,4060
"Llosa de Ranes, la",2011,4078
"Llosa de Ranes, la",2012,4066
"Llosa de Ranes, la",2013,3721
"Llosa de Ranes, la",2014,3610
"Llosa de Ranes, la",2015,3575
"Llosa de Ranes, la",2016,3511
"Llosa de Ranes, la",2017,3599
"Llosa de Ranes, la",2018,3585
"Llosa de Ranes, la",2019,3575
"Llosa de Ranes, la",2020,3642
"Llosa de Ranes, la",2021,3687
"Llosa de Ranes, la",2022,3652
"Llosa de Ranes, la",2023,3681
"Llosa de Ranes, la",2024,3736
"Llosa de Ranes, la",2025,3765
"Llosa, la",1996,937
"Llosa, la",1998,932
"Llosa, la",1999,932
"Llosa, la",2000,918
"Llosa, la",2001,914
"Llosa, la",2002,910
"Llosa, la",2003,912
"Llosa, la",2004,915
"Llosa, la",2005,924
"Llosa, la",2006,917
"Llosa, la",2007,928
"Llosa, la",2008,935
"Llosa, la",2009,962
"Llosa, la",2010,983
"Llosa, la",2011,951
"Llosa, la",2012,955
"Llosa, la",2013,981
"Llosa, la",2014,972
"Llosa, la",2015,988
"Llosa, la",2016,969
"Llosa, la",2017,973
"Llosa, la",2018,940
"Llosa, la",2019,951
"Llosa, la",2020,982
"Llosa, la",2021,983
"Llosa, la",2022,969
"Llosa, la",2023,1003
"Llosa, la",2024,1042
"Llosa, la",2025,1033
Llucena/Lucena del Cid,1996,1629
Llucena/Lucena del Cid,1998,1581
Llucena/Lucena del Cid,1999,1581
Llucena/Lucena del Cid,2000,1538
Llucena/Lucena del Cid,2001,1541
Llucena/Lucena del Cid,2002,1556
Llucena/Lucena del Cid,2003,1559
Llucena/Lucena del Cid,2004,1550
Llucena/Lucena del Cid,2005,1578
Llucena/Lucena del Cid,2006,1605
Llucena/Lucena del Cid,2007,1580
Llucena/Lucena del Cid,2008,1587
Llucena/Lucena del Cid,2009,1585
Llucena/Lucena del Cid,2010,1532
Llucena/Lucena del Cid,2011,1516
Llucena/Lucena del Cid,2012,1484
Llucena/Lucena del Cid,2013,1446
Llucena/Lucena del Cid,2014,1417
Llucena/Lucena del Cid,2015,1385
Llucena/Lucena del Cid,2016,1372
Llucena/Lucena del Cid,2017,1331
Llucena/Lucena del Cid,2018,1319
Llucena/Lucena del Cid,2019,1302
Llucena/Lucena del Cid,2020,1315
Llucena/Lucena del Cid,2021,1308
Llucena/Lucena del Cid,2022,1325
Llucena/Lucena del Cid,2023,1369
Llucena/Lucena del Cid,2024,1420
Llucena/Lucena del Cid,2025,1421
Llutxent,1996,2377
Llutxent,1998,2378
Llutxent,1999,2394
Llutxent,2000,2412
Llutxent,2001,2416
Llutxent,2002,2456
Llutxent,2003,2499
Llutxent,2004,2512
Llutxent,2005,2526
Llutxent,2006,2574
Llutxent,2007,2571
Llutxent,2008,2588
Llutxent,2009,2588
Llutxent,2010,2580
Llutxent,2011,2538
Llutxent,2012,2508
Llutxent,2013,2491
Llutxent,2014,2452
Llutxent,2015,2422
Llutxent,2016,2402
Llutxent,2017,2367
Llutxent,2018,2373
Llutxent,2019,2345
Llutxent,2020,2326
Llutxent,2021,2315
Llutxent,2022,2318
Llutxent,2023,2324
Llutxent,2024,2335
Llutxent,2025,2314
Llíber,1996,527
Llíber,1998,525
Llíber,1999,524
Llíber,2000,550
Llíber,2001,533
Llíber,2002,522
Llíber,2003,757
Llíber,2004,837
Llíber,2005,930
Llíber,2006,950
Llíber,2007,1001
Llíber,2008,1062
Llíber,2009,1057
Llíber,2010,1056
Llíber,2011,1070
Llíber,2012,1071
Llíber,2013,1091
Llíber,2014,1080
Llíber,2015,1099
Llíber,2016,1110
Llíber,2017,951
Llíber,2018,1051
Llíber,2019,935
Llíber,2020,830
Llíber,2021,883
Llíber,2022,967
Llíber,2023,946
Llíber,2024,905
Llíber,2025,882
Llíria,1996,15550
Llíria,1998,15800
Llíria,1999,16300
Llíria,2000,16856
Llíria,2001,17216
Llíria,2002,17941
Llíria,2003,18431
Llíria,2004,19172
Llíria,2005,20224
Llíria,2006,21078
Llíria,2007,21638
Llíria,2008,22441
Llíria,2009,22706
Llíria,2010,22997
Llíria,2011,23397
Llíria,2012,23542
Llíria,2013,23576
Llíria,2014,23261
Llíria,2015,22745
Llíria,2016,22796
Llíria,2017,22793
Llíria,2018,22972
Llíria,2019,23253
Llíria,2020,23482
Llíria,2021,23648
Llíria,2022,24036
Llíria,2023,24518
Llíria,2024,25077
Llíria,2025,25333
Loriguilla,1996,1004
Loriguilla,1998,1003
Loriguilla,1999,1003
Loriguilla,2000,1005
Loriguilla,2001,1006
Loriguilla,2002,1015
Loriguilla,2003,1100
Loriguilla,2004,1177
Loriguilla,2005,1202
Loriguilla,2006,1259
Loriguilla,2007,1256
Loriguilla,2008,1364
Loriguilla,2009,1433
Loriguilla,2010,1534
Loriguilla,2011,1686
Loriguilla,2012,1827
Loriguilla,2013,1852
Loriguilla,2014,1879
Loriguilla,2015,1953
Loriguilla,2016,1998
Loriguilla,2017,1985
Loriguilla,2018,1984
Loriguilla,2019,2025
Loriguilla,2020,2035
Loriguilla,2021,2027
Loriguilla,2022,2100
Loriguilla,2023,2171
Loriguilla,2024,2186
Loriguilla,2025,2188
Losa del Obispo,1996,469
Losa del Obispo,1998,462
Losa del Obispo,1999,456
Losa del Obispo,2000,450
Losa del Obispo,2001,434
Losa del Obispo,2002,431
Losa del Obispo,2003,455
Losa del Obispo,2004,478
Losa del Obispo,2005,504
Losa del Obispo,2006,514
Losa del Obispo,2007,523
Losa del Obispo,2008,580
Losa del Obispo,2009,557
Losa del Obispo,2010,566
Losa del Obispo,2011,564
Losa del Obispo,2012,574
Losa del Obispo,2013,571
Losa del Obispo,2014,510
Losa del Obispo,2015,502
Losa del Obispo,2016,514
Losa del Obispo,2017,510
Losa del Obispo,2018,504
Losa del Obispo,2019,507
Losa del Obispo,2020,505
Losa del Obispo,2021,531
Losa del Obispo,2022,527
Losa del Obispo,2023,520
Losa del Obispo,2024,523
Losa del Obispo,2025,531
Ludiente,1996,235
Ludiente,1998,232
Ludiente,1999,228
Ludiente,2000,225
Ludiente,2001,218
Ludiente,2002,214
Ludiente,2003,213
Ludiente,2004,206
Ludiente,2005,203
Ludiente,2006,185
Ludiente,2007,177
Ludiente,2008,169
Ludiente,2009,192
Ludiente,2010,197
Ludiente,2011,200
Ludiente,2012,192
Ludiente,2013,190
Ludiente,2014,175
Ludiente,2015,181
Ludiente,2016,170
Ludiente,2017,160
Ludiente,2018,155
Ludiente,2019,141
Ludiente,2020,149
Ludiente,2021,155
Ludiente,2022,140
Ludiente,2023,155
Ludiente,2024,175
Ludiente,2025,162
Macastre,1996,997
Macastre,1998,1000
Macastre,1999,1000
Macastre,2000,1050
Macastre,2001,1068
Macastre,2002,1066
Macastre,2003,1105
Macastre,2004,1137
Macastre,2005,1162
Macastre,2006,1201
Macastre,2007,1299
Macastre,2008,1293
Macastre,2009,1331
Macastre,2010,1331
Macastre,2011,1341
Macastre,2012,1308
Macastre,2013,1208
Macastre,2014,1262
Macastre,2015,1249
Macastre,2016,1237
Macastre,2017,1236
Macastre,2018,1240
Macastre,2019,1283
Macastre,2020,1300
Macastre,2021,1338
Macastre,2022,1387
Macastre,2023,1437
Macastre,2024,1475
Macastre,2025,1461
Manises,1996,25170
Manises,1998,24140
Manises,1999,25912
Manises,2000,25939
Manises,2001,25897
Manises,2002,26460
Manises,2003,26655
Manises,2004,28040
Manises,2005,28866
Manises,2006,29717
Manises,2007,29778
Manises,2008,30478
Manises,2009,30508
Manises,2010,30508
Manises,2011,30747
Manises,2012,31066
Manises,2013,31057
Manises,2014,30834
Manises,2015,30807
Manises,2016,30704
Manises,2017,30630
Manises,2018,30693
Manises,2019,30919
Manises,2020,31240
Manises,2021,31287
Manises,2022,31170
Manises,2023,31573
Manises,2024,32273
Manises,2025,32609
Manuel,1996,2411
Manuel,1998,2425
Manuel,1999,2460
Manuel,2000,2426
Manuel,2001,2429
Manuel,2002,2436
Manuel,2003,2428
Manuel,2004,2497
Manuel,2005,2506
Manuel,2006,2533
Manuel,2007,2570
Manuel,2008,2693
Manuel,2009,2670
Manuel,2010,2627
Manuel,2011,2625
Manuel,2012,2546
Manuel,2013,2562
Manuel,2014,2543
Manuel,2015,2507
Manuel,2016,2459
Manuel,2017,2448
Manuel,2018,2439
Manuel,2019,2428
Manuel,2020,2436
Manuel,2021,2452
Manuel,2022,2496
Manuel,2023,2500
Manuel,2024,2524
Manuel,2025,2560
Marines,1996,1305
Marines,1998,1341
Marines,1999,1348
Marines,2000,1406
Marines,2001,1414
Marines,2002,1437
Marines,2003,1443
Marines,2004,1464
Marines,2005,1498
Marines,2006,1526
Marines,2007,1566
Marines,2008,1688
Marines,2009,1771
Marines,2010,1795
Marines,2011,1832
Marines,2012,1850
Marines,2013,1843
Marines,2014,1872
Marines,2015,1859
Marines,2016,1869
Marines,2017,1858
Marines,2018,1828
Marines,2019,1828
Marines,2020,1848
Marines,2021,1894
Marines,2022,1942
Marines,2023,1955
Marines,2024,1921
Marines,2025,1967
Massalavés,1996,1480
Massalavés,1998,1470
Massalavés,1999,1470
Massalavés,2000,1464
Massalavés,2001,1490
Massalavés,2002,1597
Massalavés,2003,1581
Massalavés,2004,1535
Massalavés,2005,1563
Massalavés,2006,1629
Massalavés,2007,1652
Massalavés,2008,1635
Massalavés,2009,1665
Massalavés,2010,1658
Massalavés,2011,1636
Massalavés,2012,1640
Massalavés,2013,1649
Massalavés,2014,1617
Massalavés,2015,1597
Massalavés,2016,1571
Massalavés,2017,1596
Massalavés,2018,1575
Massalavés,2019,1596
Massalavés,2020,1610
Massalavés,2021,1632
Massalavés,2022,1696
Massalavés,2023,1739
Massalavés,2024,1811
Massalavés,2025,1905
Massalfassar,1996,1364
Massalfassar,1998,1351
Massalfassar,1999,1335
Massalfassar,2000,1345
Massalfassar,2001,1326
Massalfassar,2002,1345
Massalfassar,2003,1346
Massalfassar,2004,1340
Massalfassar,2005,1321
Massalfassar,2006,1688
Massalfassar,2007,1880
Massalfassar,2008,2026
Massalfassar,2009,2215
Massalfassar,2010,2280
Massalfassar,2011,2349
Massalfassar,2012,2388
Massalfassar,2013,2411
Massalfassar,2014,2475
Massalfassar,2015,2473
Massalfassar,2016,2472
Massalfassar,2017,2462
Massalfassar,2018,2480
Massalfassar,2019,2469
Massalfassar,2020,2555
Massalfassar,2021,2574
Massalfassar,2022,2587
Massalfassar,2023,2609
Massalfassar,2024,2653
Massalfassar,2025,2716
Massamagrell,1996,12283
Massamagrell,1998,12499
Massamagrell,1999,12424
Massamagrell,2000,12766
Massamagrell,2001,12899
Massamagrell,2002,13221
Massamagrell,2003,13463
Massamagrell,2004,13826
Massamagrell,2005,14144
Massamagrell,2006,14388
Massamagrell,2007,14568
Massamagrell,2008,14861
Massamagrell,2009,15210
Massamagrell,2010,15339
Massamagrell,2011,15491
Massamagrell,2012,15550
Massamagrell,2013,15628
Massamagrell,2014,15564
Massamagrell,2015,15523
Massamagrell,2016,15574
Massamagrell,2017,15553
Massamagrell,2018,15752
Massamagrell,2019,15952
Massamagrell,2020,16163
Massamagrell,2021,16132
Massamagrell,2022,16223
Massamagrell,2023,16766
Massamagrell,2024,17216
Massamagrell,2025,17566
Massanassa,1996,7645
Massanassa,1998,7649
Massanassa,1999,7633
Massanassa,2000,7521
Massanassa,2001,7456
Massanassa,2002,7393
Massanassa,2003,7360
Massanassa,2004,7843
Massanassa,2005,7919
Massanassa,2006,8127
Massanassa,2007,8325
Massanassa,2008,8784
Massanassa,2009,8968
Massanassa,2010,8918
Massanassa,2011,9022
Massanassa,2012,8809
Massanassa,2013,8888
Massanassa,2014,9149
Massanassa,2015,9264
Massanassa,2016,9341
Massanassa,2017,9375
Massanassa,2018,9538
Massanassa,2019,9667
Massanassa,2020,9782
Massanassa,2021,9845
Massanassa,2022,9929
Massanassa,2023,10146
Massanassa,2024,10345
Massanassa,2025,10607
"Mata de Morella, la",1996,208
"Mata de Morella, la",1998,196
"Mata de Morella, la",1999,189
"Mata de Morella, la",2000,180
"Mata de Morella, la",2001,177
"Mata de Morella, la",2002,171
"Mata de Morella, la",2003,174
"Mata de Morella, la",2004,171
"Mata de Morella, la",2005,172
"Mata de Morella, la",2006,174
"Mata de Morella, la",2007,185
"Mata de Morella, la",2008,195
"Mata de Morella, la",2009,192
"Mata de Morella, la",2010,195
"Mata de Morella, la",2011,207
"Mata de Morella, la",2012,211
"Mata de Morella, la",2013,208
"Mata de Morella, la",2014,181
"Mata de Morella, la",2015,176
"Mata de Morella, la",2016,173
"Mata de Morella, la",2017,173
"Mata de Morella, la",2018,162
"Mata de Morella, la",2019,166
"Mata de Morella, la",2020,160
"Mata de Morella, la",2021,169
"Mata de Morella, la",2022,179
"Mata de Morella, la",2023,179
"Mata de Morella, la",2024,184
"Mata de Morella, la",2025,196
Matet,1996,151
Matet,1998,139
Matet,1999,145
Matet,2000,140
Matet,2001,132
Matet,2002,131
Matet,2003,127
Matet,2004,130
Matet,2005,133
Matet,2006,121
Matet,2007,122
Matet,2008,125
Matet,2009,113
Matet,2010,114
Matet,2011,111
Matet,2012,107
Matet,2013,95
Matet,2014,93
Matet,2015,95
Matet,2016,87
Matet,2017,86
Matet,2018,84
Matet,2019,84
Matet,2020,83
Matet,2021,73
Matet,2022,78
Matet,2023,84
Matet,2024,91
Matet,2025,94
Meliana,1996,9120
Meliana,1998,9163
Meliana,1999,9112
Meliana,2000,9051
Meliana,2001,9090
Meliana,2002,9164
Meliana,2003,9278
Meliana,2004,9253
Meliana,2005,9512
Meliana,2006,9622
Meliana,2007,9827
Meliana,2008,10198
Meliana,2009,10395
Meliana,2010,10536
Meliana,2011,10601
Meliana,2012,10666
Meliana,2013,10661
Meliana,2014,10612
Meliana,2015,10588
Meliana,2016,10619
Meliana,2017,10678
Meliana,2018,10662
Meliana,2019,10822
Meliana,2020,10970
Meliana,2021,10926
Meliana,2022,10881
Meliana,2023,10918
Meliana,2024,10990
Meliana,2025,11055
Millares,1996,693
Millares,1998,676
Millares,1999,653
Millares,2000,628
Millares,2001,616
Millares,2002,599
Millares,2003,578
Millares,2004,567
Millares,2005,546
Millares,2006,530
Millares,2007,517
Millares,2008,503
Millares,2009,502
Millares,2010,491
Millares,2011,466
Millares,2012,451
Millares,2013,401
Millares,2014,395
Millares,2015,387
Millares,2016,369
Millares,2017,349
Millares,2018,346
Millares,2019,345
Millares,2020,331
Millares,2021,341
Millares,2022,339
Millares,2023,330
Millares,2024,329
Millares,2025,321
Millena,1996,157
Millena,1998,144
Millena,1999,144
Millena,2000,182
Millena,2001,190
Millena,2002,189
Millena,2003,178
Millena,2004,175
Millena,2005,178
Millena,2006,186
Millena,2007,187
Millena,2008,195
Millena,2009,201
Millena,2010,209
Millena,2011,215
Millena,2012,217
Millena,2013,215
Millena,2014,210
Millena,2015,224
Millena,2016,221
Millena,2017,230
Millena,2018,229
Millena,2019,237
Millena,2020,240
Millena,2021,242
Millena,2022,243
Millena,2023,254
Millena,2024,249
Millena,2025,265
Miramar,1996,1064
Miramar,1998,1114
Miramar,1999,1179
Miramar,2000,1232
Miramar,2001,1304
Miramar,2002,1406
Miramar,2003,1530
Miramar,2004,1675
Miramar,2005,1781
Miramar,2006,1895
Miramar,2007,1984
Miramar,2008,2168
Miramar,2009,2333
Miramar,2010,2431
Miramar,2011,2538
Miramar,2012,2558
Miramar,2013,2597
Miramar,2014,2571
Miramar,2015,2620
Miramar,2016,2609
Miramar,2017,2608
Miramar,2018,2599
Miramar,2019,2634
Miramar,2020,2685
Miramar,2021,2740
Miramar,2022,2831
Miramar,2023,2978
Miramar,2024,3020
Miramar,2025,3143
Mislata,1996,40302
Mislata,1998,40348
Mislata,1999,40528
Mislata,2000,40616
Mislata,2001,40943
Mislata,2002,41658
Mislata,2003,41971
Mislata,2004,42689
Mislata,2005,42927
Mislata,2006,43363
Mislata,2007,43336
Mislata,2008,43740
Mislata,2009,43756
